time;proto;src_ip;src_port;dst_ip;dst_port;flags;length
15:34:29.702067;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;1448
15:34:29.702069;IP;BP-Linux8;40684;mauves.univ-st-etienne.fr;443;.;0
15:34:29.702077;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;1448
15:34:29.702079;IP;BP-Linux8;40684;mauves.univ-st-etienne.fr;443;.;0
15:34:29.704451;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;1448
15:34:29.704457;IP;BP-Linux8;40684;mauves.univ-st-etienne.fr;443;.;0
15:34:29.704576;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;1448
15:34:29.704580;IP;BP-Linux8;40684;mauves.univ-st-etienne.fr;443;.;0
15:34:29.705811;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;1448
15:34:29.705817;IP;BP-Linux8;40684;mauves.univ-st-etienne.fr;443;.;0
15:34:29.705830;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;1448
15:34:29.705832;IP;BP-Linux8;40684;mauves.univ-st-etienne.fr;443;.;0
15:34:29.705938;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;1448
15:34:29.705945;IP;BP-Linux8;40684;mauves.univ-st-etienne.fr;443;.;0
15:34:29.705959;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;1448
15:34:29.705962;IP;BP-Linux8;40684;mauves.univ-st-etienne.fr;443;.;0
15:34:29.705966;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;1448
15:34:29.705968;IP;BP-Linux8;40684;mauves.univ-st-etienne.fr;443;.;0
15:34:29.705971;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;1448
15:34:29.706524;IP;BP-Linux8;40678;mauves.univ-st-etienne.fr;443;.;0
15:34:29.724929;IP;BP-Linux8;22;192.168.190.130;50245;P.;100
15:34:29.732728;IP;BP-Linux8;40682;mauves.univ-st-etienne.fr;443;.;0
15:34:29.736524;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.736824;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.736829;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.736834;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.736836;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.736838;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.736843;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.736844;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.736846;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.736848;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.736849;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.736851;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.736852;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.736853;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1272
15:34:29.740729;IP;BP-Linux8;40680;mauves.univ-st-etienne.fr;443;.;0
15:34:29.744520;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.744729;IP;BP-Linux8;40684;mauves.univ-st-etienne.fr;443;.;0
15:34:29.744812;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.744817;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.744819;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.744820;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.744822;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.744823;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.744825;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.744826;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.744828;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.744829;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.744830;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.744833;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.744834;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.745253;IP;192.168.190.130;50245;BP-Linux8;22;.;0
15:34:29.748728;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;1448
15:34:29.748987;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;1448
15:34:29.748990;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;1448
15:34:29.748993;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;1448
15:34:29.748994;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;1448
15:34:29.748996;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;1448
15:34:29.748997;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;1448
15:34:29.748998;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;1448
15:34:29.749000;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;1448
15:34:29.749001;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;1448
15:34:29.749003;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;1448
15:34:29.749004;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;1448
15:34:29.749006;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;1448
15:34:29.749007;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40684;.;376
15:34:29.758701;IP;BP-Linux8;40680;mauves.univ-st-etienne.fr;443;.;0
15:34:29.759677;IP;BP-Linux8;40680;mauves.univ-st-etienne.fr;443;.;0
15:34:29.763478;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1176
15:34:29.763484;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.763768;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.763773;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.763774;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.763776;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.763777;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.763778;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.763780;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.763781;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.763783;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.763784;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.763785;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.763786;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.763788;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.763789;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.763791;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.763792;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;360
15:34:29.770237;IP;BP-Linux8;40680;mauves.univ-st-etienne.fr;443;.;0
15:34:29.772729;IP;BP-Linux8;40682;mauves.univ-st-etienne.fr;443;.;0
15:34:29.774041;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.774355;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.774360;IP;BP-Linux8;40680;mauves.univ-st-etienne.fr;443;.;0
15:34:29.774367;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.774370;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.774371;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.774373;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.774374;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.774375;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.774377;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.774378;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.774379;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.774381;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.774382;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.774384;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.774385;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.774386;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.774486;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.774489;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.774490;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.774492;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.774494;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.774495;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.774496;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.774497;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.774499;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.774500;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.774502;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.774660;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.774663;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;P.;1088
15:34:29.774665;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.774666;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.774667;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.774668;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.774670;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.774671;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.774672;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.774673;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.774675;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.774677;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.774679;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.774680;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.774682;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.774833;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.774836;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.774838;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.774839;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.774841;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.774842;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.774843;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.774844;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.774846;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.774847;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.774848;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.774850;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.774852;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.774853;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.774855;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;808
15:34:29.778159;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.778271;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.778619;IP;BP-Linux8;40680;mauves.univ-st-etienne.fr;443;.;0
15:34:29.782358;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;.;1448
15:34:29.782459;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40680;P.;450
15:34:29.782466;IP;BP-Linux8;40680;mauves.univ-st-etienne.fr;443;.;0
15:34:29.788729;IP;BP-Linux8;40684;mauves.univ-st-etienne.fr;443;.;0
15:34:29.857714;IP;BP-Linux8;40682;mauves.univ-st-etienne.fr;443;.;0
15:34:29.861531;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.861826;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.861832;IP;BP-Linux8;40682;mauves.univ-st-etienne.fr;443;.;0
15:34:29.861839;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.861841;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.861843;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.861844;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1112
15:34:29.861846;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.861847;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.861848;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.861850;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.861851;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.861852;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.861855;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.861856;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.861858;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.861859;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.861860;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;848
15:34:29.865630;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.865899;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.865902;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.865903;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.865905;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.865906;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.865908;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.865909;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.865910;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.865911;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.865913;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.865914;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1432
15:34:29.868751;IP;BP-Linux8;40682;mauves.univ-st-etienne.fr;443;.;0
15:34:29.872578;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.872890;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.872896;IP;BP-Linux8;40682;mauves.univ-st-etienne.fr;443;.;0
15:34:29.872903;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.872907;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.872908;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.872910;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.872911;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.872913;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.872914;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.872915;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.872917;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.872918;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.872919;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.872921;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.872922;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.872924;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.873024;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.873028;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.873029;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.873031;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.873032;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.873034;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.873035;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;616
15:34:29.873036;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.873038;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.873039;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.873041;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.873043;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.873204;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.873208;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.873210;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.873211;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.873213;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.873214;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.873216;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.873217;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.873218;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.873221;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.873222;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.873223;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.873225;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.873226;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.873228;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.873388;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.873392;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.873394;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.873395;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.873397;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.873398;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.873400;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.873402;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.873404;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.873406;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.873408;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.873410;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.873413;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.873415;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.873416;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.873418;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.873419;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.873421;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;736
15:34:29.873696;IP;BP-Linux8;40682;mauves.univ-st-etienne.fr;443;.;0
15:34:29.876688;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.876693;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.876697;IP;BP-Linux8;40682;mauves.univ-st-etienne.fr;443;.;0
15:34:29.876808;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.876811;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.876812;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.876909;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.876911;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.876912;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;P.;712
15:34:29.876914;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.876915;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.876917;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.876918;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.876920;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;720
15:34:29.877457;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.877773;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.877777;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.877779;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.877780;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.877781;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.877783;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.877784;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.877786;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.877787;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.877789;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.877790;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.877791;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.877792;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.877794;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.877795;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.877834;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.877837;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.877839;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.877840;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.877842;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.877844;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;360
15:34:29.880464;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.880737;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.880741;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.880742;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.880744;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.880745;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.880746;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.880748;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.880749;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.880751;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.880752;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.880753;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1432
15:34:29.880780;IP;BP-Linux8;40682;mauves.univ-st-etienne.fr;443;.;0
15:34:29.884534;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.884709;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.884715;IP;BP-Linux8;40682;mauves.univ-st-etienne.fr;443;.;0
15:34:29.884731;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.884732;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
15:34:29.884734;IP;mauves.univ-st-etienne.fr;443;BP-Linux8;40682;.;1448
